time_ps,ground_population,total_excitation,l1_total,pair_2_3_l1,pair_1_2_l1,pair_2_6_l1,pair_1_3_l1,pair_2_3_logneg,pair_1_2_logneg,pair_2_6_logneg,pair_1_3_logneg
0.0,3.0343930954914724e-16,0.9999999999999997,7.000000000000001,0.25,0.2500000000000002,0.2500000000000001,0.25000000000000017,0.05737320860679487,0.05737320860679487,0.05737320860679487,0.05737320860679487
83.79888268156425,0.04371694051300846,0.9562830594869915,6.366503061053704,0.27033502723253516,0.323237133360375,0.34251499578395805,0.2221780360659086,0.06997066547302952,0.10278548355490504,0.11668364930567988,0.04438978883005682
167.5977653631285,0.08501334616473424,0.9149866538352658,6.060873333646571,0.22884138667052614,0.282770637419664,0.2923645897282266,0.18882666392428601,0.04828909449842921,0.07600732855858812,0.08174757078500824,0.031111242320384192
251.39664804469277,0.12413333807393358,0.8758666619260664,5.4096032323373215,0.1892865668659249,0.21868570252802227,0.22267232679843624,0.21932267257309246,0.031118856099077732,0.04280633974790037,0.044580009625363785,0.04307664750407227
335.195530726257,0.16104340805494832,0.8389565919450517,4.811534599928501,0.24595225964125464,0.3016824349026112,0.29891522798377623,0.21191987933483344,0.056412965224454,0.08767372546719183,0.08592107829654534,0.04004938376990182
418.99441340782124,0.19606542490676607,0.803934575093234,5.21069881227588,0.26972133969659845,0.2593705046658708,0.2642602421450721,0.23656327576476,0.06803591966467303,0.06243806118646542,0.06504498487961573,0.05077286808439939
502.79329608938554,0.2291831059607687,0.7708168940392313,5.072739322494323,0.24777657656880875,0.2050101655798265,0.2311007520103438,0.2674197785315271,0.05686632502126427,0.0370690684433239,0.048471609244956367,0.06705622701389516
586.5921787709498,0.26063031031512257,0.7393696896848774,4.8111843231798455,0.2078513551686116,0.26242545334415834,0.2926069320890468,0.1774474476767181,0.03893229656191796,0.06417257685008126,0.08155210024310366,0.02719947681244216
670.391061452514,0.2904569974658519,0.709543002534148,4.422560884585143,0.18231769762044478,0.20703312392201817,0.25134167341791097,0.19193257450722317,0.028698705503404323,0.03786032798771594,0.058612105058599144,0.03213378918552042
754.1899441340782,0.3187619826867746,0.6812380173132254,4.314207228139299,0.23570154946429475,0.17898251986324726,0.23396107100036098,0.23174777260786258,0.050847608058308916,0.027555117194861714,0.049989363335162275,0.04903646787875138
837.9888268156425,0.3456531478640023,0.6543468521359976,4.074186169613267,0.21736938537327416,0.2622433788922772,0.29881043296988086,0.17913150236031605,0.042952391419515006,0.06420506813335358,0.0855083693780084,0.027707408020411
921.7877094972067,0.3711223023860825,0.6288776976139174,3.9431422073983473,0.21009578539919502,0.19692895607268876,0.21671768281539763,0.21986878202170554,0.03914654576001262,0.03393227745744471,0.041952783685215114,0.0432167274793968
1005.5865921787711,0.39536425125210345,0.6046357487478966,3.398271943703339,0.22121804947938176,0.19319912121801763,0.22626085773569385,0.19976047339398983,0.043784687150445416,0.032576695937931555,0.04602707401365736,0.03507582466578137
1089.3854748603353,0.4184095091149506,0.5815904908850493,3.4810893831331846,0.14308789180423861,0.2373607189023916,0.2662346767939952,0.11319879368892236,0.017854225418985598,0.0515559269040967,0.06615255297951196,0.010517537546471297
1173.1843575418995,0.4403614071826512,0.5596385928173488,3.592963029758756,0.18652967694364275,0.17491098887168044,0.197145563889851,0.19640228020757527,0.030185687458342828,0.02622080949146821,0.03412375193348391,0.03374261818095024
1256.9832402234638,0.46124087157739085,0.5387591284226092,3.4312897598014436,0.1909789776883653,0.200725010395593,0.2370403057894615,0.14931676321476872,0.03204913527138158,0.035630124052873774,0.05103567222950447,0.01864534102106417
1340.782122905028,0.4811413279200235,0.5188586720799765,3.310624447714673,0.154345053160698,0.21025133833841958,0.23911496246008676,0.10759090267254484,0.020881727197740507,0.03981463832504079,0.052398923887217355,0.009346843833797478
1424.5810055865923,0.5000897485703827,0.4999102514296173,3.166063401714127,0.1877046799646207,0.1696763073321406,0.17485044081997855,0.18717696033494177,0.030588315726086026,0.024545711533477847,0.026195985637384372,0.030403276543495162
1508.3798882681565,0.5181659022606674,0.4818340977393326,3.1399409372212843,0.1529364810298302,0.1929964867115853,0.1923427021349391,0.1128363405921935,0.02014889776391054,0.0328148274675119,0.03257952573408052,0.010309378948103833
1592.1787709497207,0.5354242894154297,0.46457571058457026,2.871276692115882,0.15665995736770433,0.1860833643543072,0.18231410430755896,0.12269115570732954,0.02100053917880618,0.03018398091800813,0.028899426983634798,0.012290043246468882
1675.977653631285,0.5518725030434724,0.44812749695652765,2.5418627080338023,0.17358317470436296,0.1505504087598764,0.12422516139279964,0.1793752142122928,0.025865710565842418,0.01897498828158633,0.012614785655477866,0.027745169147654025
1759.7765363128492,0.5676047160831743,0.4323952839168257,2.459796906426309,0.1427770891239787,0.18743176914506815,0.15549531583633894,0.10677461747440095,0.0173987432535483,0.030749559671027382,0.020770155785014222,0.009185815466880935
1843.5754189944134,0.5826061816998631,0.4173938183001369,2.559746006728646,0.17757629954850654,0.1616184489895181,0.13663967117646192,0.1475460053851649,0.027110483351047238,0.02217076721578992,0.015572710740480866,0.018184468712650448
1927.3743016759777,0.5969797765826947,0.40302022341730526,2.497332578933288,0.1730164424654441,0.1369932521825929,0.10960226341587552,0.16775819464648656,0.025710225601916586,0.015506533143322815,0.009701212330863202,0.02407924072758448
2011.1731843575421,0.6107236543372053,0.3892763456627947,2.3714525974616576,0.1447792503527779,0.16665757232865577,0.15156063247281482,0.11171442077516691,0.017686902083938236,0.023768289689792176,0.019462928343093534,0.010072196663640044
2094.972067039106,0.6238850865713017,0.3761149134286983,2.233540308166055,0.1570134295871895,0.12682622709445246,0.10921055776416606,0.1438315777695325,0.02079581045643697,0.013165774985030836,0.009623283933338528,0.017270657110875134
2178.7709497206706,0.6364840851477441,0.3635159148522559,2.2190801711978843,0.14489613720669695,0.13519048382045598,0.11281659402711677,0.1353288268642438,0.01747919299101652,0.015078983868597703,0.010310810625414654,0.01511206109293818
2262.5698324022346,0.6485183130554718,0.3514816869445282,2.0085006700266987,0.15237194138002536,0.1587622307354869,0.12885130538258155,0.11282938711079048,0.019672813813250648,0.021446163374336996,0.013876592186812092,0.01027389787917289
2346.368715083799,0.6600653837599997,0.3399346162400003,1.7376525748315341,0.16763488906089413,0.1269705579560903,0.10056727557230682,0.15028790626708302,0.02397895500006361,0.013201645496593882,0.00811673340035598,0.019030229259149628
2430.167597765363,0.671115875356285,0.32888412464371497,1.8534481736519421,0.14214777056690775,0.13710672189860187,0.11982455529995456,0.1178744688232962,0.01680900430743952,0.015575529948977608,0.011748239880861822,0.011268552927320758
2513.9664804469276,0.6817297748853295,0.3182702251146705,1.9600403252130272,0.11900082528789377,0.14085899134016866,0.12815512992548034,0.08737459928359288,0.01167753553618127,0.016582655520453092,0.0136157189743145,0.006016099834653582
2597.7653631284916,0.6919106569511722,0.30808934304882785,2.003495612327719,0.1241578118336667,0.11626022091576854,0.11325610233347774,0.10805659649563033,0.012582567668204413,0.010957532962293988,0.010372871346303408,0.009380483096603135
2681.564245810056,0.7016755863315838,0.2983244136684162,1.7627262468510656,0.1342333434636451,0.1330670155499976,0.1337087286819321,0.09435801160514459,0.014983350540726326,0.01471306287988766,0.014861433281389811,0.00705522844698628
2765.3631284916205,0.7110474729782671,0.2889525270217329,1.5333461595504765,0.1459237079423203,0.13498075352832145,0.13312025711046102,0.09867275925275838,0.017893811412690787,0.015204572336185647,0.014771682268409265,0.007750643317916627
2849.1620111731845,0.7200474152868752,0.2799525847131248,1.698900339048021,0.12708363038685153,0.11191335080061811,0.11188409361320263,0.10275740307727269,0.013222221681540542,0.010126188395445506,0.010120666635723436,0.008444464813585824
2932.960893854749,0.7286991205800836,0.27130087941991643,1.658944119956115,0.10311898780229312,0.12584431450796524,0.11888020003702512,0.07594208901994721,0.008627218727524987,0.013030328048427374,0.011574548057796131,0.004494802917810528
3016.759776536313,0.7370148209168573,0.2629851790831427,1.534283306762656,0.11247611356499308,0.11536443914182631,0.10850834697798017,0.0817779033229557,0.01028205247915378,0.010837857047002896,0.009544822024539702,0.005234008860841232
3100.5586592178774,0.7450148757028416,0.25498512429715836,1.4248457914444457,0.12333917157687181,0.10430410046829111,0.09454177559089248,0.10176416658620548,0.012403145368257526,0.00872449844576317,0.007115324125535864,0.008279407572535638
3184.3575418994415,0.752696216947525,0.24730378305247502,1.2584494966701725,0.13621527018974186,0.12178203868868907,0.10147216237879594,0.09898255619611816,0.015369548465598043,0.012158553557149697,0.008336484010368163,0.007804532662414982
3268.156424581006,0.7601035390299516,0.23989646097004835,1.3801772842315292,0.12719947457388908,0.10113350766481939,0.09653057372342301,0.09231697370973192,0.013248827017357563,0.008206515361721647,0.007453493549921201,0.00675770393992963
3351.95530726257,0.767236116368827,0.23276388363117295,1.441830532166984,0.10446366116469541,0.08912001847234673,0.0819045057593357,0.08805225983364447,0.008733942595156316,0.006270090289812493,0.005266045256710448,0.006113002465229423
3435.7541899441344,0.7741104336214553,0.22588956637854474,1.3410788074226403,0.1059351457504302,0.10428955242649221,0.08588668494659832,0.08115346718732289,0.009028148704281517,0.008739280477890876,0.005855555844302031,0.005151104749797531
3519.5530726256984,0.7807326532008463,0.21926734679915372,1.2265555501237548,0.11676530603011655,0.09124792578836091,0.07619685542261044,0.09184311127890979,0.011044563995066614,0.00659659228079557,0.004552285607472223,0.0066880712658213895
3603.351955307263,0.7871021096466688,0.21289789035333118,1.1349929741241755,0.12477130630194339,0.08695678481083362,0.06055477500317383,0.09527478049814071,0.012717535577725458,0.0059688324097399515,0.0028476631945431054,0.007249376310693425
3687.150837988827,0.7932444627468314,0.20675553725316864,1.0609359327342969,0.11046797281162657,0.10374024760300359,0.06863545393816814,0.08082111753538827,0.009862463185775553,0.008656039167275444,0.003713989665987101,0.005108145615852815
3770.9497206703913,0.7991592410652879,0.2008407589347121,1.110031919908114,0.09538912458577715,0.08602645711440558,0.056320530698637856,0.07649658472860923,0.007222790144576814,0.005829550295623614,0.0024518447922253187,0.004557770134437321
3854.7486033519554,0.8048735450453931,0.1951264549546069,1.1593682428394576,0.10198057706103333,0.08046063971328352,0.05694455076117702,0.07343855697715435,0.008307184105628338,0.005084059394892475,0.00251163812332616,0.004195424522395688
3938.54748603352,0.8103878023233273,0.1896121976766727,1.0202815773321643,0.09835909037724297,0.09426386225368966,0.06893817299631377,0.06619848492664644,0.007749421509953875,0.0070986939337800295,0.003744637205647344,0.003377231263029037
4022.3463687150843,0.8157047443076568,0.18429525569234317,1.0737420385441876,0.10231570368481466,0.08197242894741955,0.05342471969594203,0.07496158020509971,0.008364481439896014,0.005282678369774369,0.0022072380065462694,0.004376816818692641
4106.145251396649,0.8208361716788964,0.17916382832110356,1.0235366608532848,0.0956121749997054,0.08193251551493493,0.06130288291685253,0.061883868533040454,0.0072832407423996035,0.005299677940421803,0.002934398801320629,0.002940830649157591
4189.944134078212,0.8257903274214777,0.17420967257852227,1.0233323947508406,0.08087508774082716,0.08518769241602649,0.06006803726903063,0.05067105242232366,0.005176869385001893,0.005757926771063409,0.002827131265252433,0.0019483932946287171
4273.743016759777,0.8305752185872372,0.16942478141276285,0.9753504952858811,0.09004785457539304,0.0753473440042928,0.05057361531316469,0.06726818758198704,0.006402135618790433,0.004430259170738954,0.0019664917622558846,0.003494743204039577
4357.541899441341,0.8352014085794212,0.16479859142057884,0.834867688196796,0.09064870263628842,0.07918374986078573,0.058951500555520675,0.059524911123543744,0.00651403360216668,0.004932342889626441,0.002703996370304996,0.002713958289855123
4441.340782122906,0.8396737178334386,0.16032628216656142,0.875956413834474,0.08866841062962953,0.07776133673958088,0.05275090517842722,0.057597332467503086,0.006222401114823091,0.004751230096828646,0.002158425249716661,0.0025360314399317
4525.139664804469,0.8439918616316983,0.15600813836830174,0.9100394420182745,0.08759390234881578,0.06770507035198482,0.0493296604551593,0.06501512252947238,0.006039925335086462,0.0035492619085999502,0.0018628096728390761,0.003261066337174708
4608.938547486034,0.8481734277186475,0.15182657228135255,0.8744629534937278,0.08283922518104073,0.07299471323206048,0.05572504421373376,0.05400408410798037,0.00539841206551432,0.004164149324001254,0.002404041887618587,0.0022213607835689835
4692.737430167598,0.8522175979590019,0.14778240204099813,0.7874285021367491,0.0880552539997914,0.06854445297338616,0.053893936200700356,0.06069208858898833,0.006110366038575747,0.003647787993794215,0.0022356515216196376,0.002828826229590224
4776.536312849163,0.8561371439588522,0.1438628560411478,0.73095355117612,0.0884810292698895,0.059045878429716606,0.05244419129483448,0.06506950870288891,0.00617061985144977,0.0026756060712289087,0.002101364541706119,0.003278003056230214
4860.335195530726,0.8599314306676122,0.14006856933238776,0.7885061746509423,0.07846490904981082,0.0661653258054121,0.052424028631982575,0.051841473821303156,0.00481478671936638,0.003394399178007196,0.0021143435686313337,0.0020432996110578594
4944.134078212291,0.8635983306436129,0.1364016693563871,0.7778052736372654,0.07823103942629768,0.06146455392836359,0.045152256673686116,0.057607917557708305,0.004773744132516073,0.0029065789665076677,0.0015527696535497662,0.002540183028608083
5027.932960893855,0.8671486619482583,0.13285133805174165,0.695421064969475,0.08252247303381899,0.05867279947196705,0.041845771802049264,0.0593093348489187,0.0053335589058287475,0.002642094886460374,0.001330511592953244,0.0027021797339507655
5111.73184357542,0.8705827519994775,0.12941724800052246,0.6396206804330233,0.08248578076725087,0.062896951144892,0.043279134339853864,0.05129532648065413,0.005338548297473341,0.0030621295884800375,0.0014356532861900257,0.002001790772916022
5195.530726256983,0.8739148449708186,0.12608515502918138,0.6146806787120189,0.07942827292589723,0.057066609881405585,0.043398809808643794,0.056322584923543674,0.004925980536344903,0.0024958765916313825,0.0014316002487124052,0.002428644037611199
5279.329608938548,0.8771429308141478,0.12285706918585215,0.7134429460413663,0.06812340198988118,0.056369774737113035,0.04038114278696088,0.04582107866977288,0.00358874039933952,0.002436406872788764,0.001239200350986416,0.001586832857890629
5363.128491620112,0.8802700279225409,0.11972997207745906,0.6905603144016061,0.0627487385102389,0.05613920509177036,0.04266379343777693,0.03661769266793544,0.0030426502402714655,0.0024258769401789507,0.0013918049395827766,0.0010035113680255843
5446.9273743016765,0.8833004780171037,0.11669952198289635,0.6188333899200769,0.07312662116493368,0.05340437123091121,0.03704972195641769,0.047412329446204445,0.004151624958871792,0.0021817201701392532,0.0010409945026561976,0.0017044072094739226
5530.726256983241,0.8862341932237416,0.11376580677625836,0.5615491559528201,0.07485789631122598,0.056310425426958355,0.0328119288113975,0.04496797305415024,0.004364513342931092,0.002438856408352937,0.0008192696836263489,0.0015286107670947817
5614.525139664805,0.8890819701166053,0.11091802988339472,0.5615903813561729,0.0674854865864786,0.05408303329055901,0.03606496253837862,0.038803316003110475,0.003528241008247007,0.002247151737928089,0.0009910412789177782,0.0011301973682194696
5698.324022346369,0.8918447847113918,0.10815521528860816,0.6224838689029712,0.05969324814633351,0.04840572071476432,0.026589740405400776,0.039126672738055916,0.002732140900139209,0.0017821310094438213,0.0005320015714365826,0.0011493731655304409
5782.1229050279335,0.8945234516222753,0.10547654837772469,0.5758889299070666,0.056128565799970324,0.05131752775808633,0.02782636149729631,0.03454713391681994,0.002414917643546549,0.0020126174948118403,0.0005854357970268969,0.000891305939707812
5865.921787709498,0.8971240417614805,0.10287595823851947,0.5068598642405722,0.06698692403390812,0.049503108685124836,0.027628921466482652,0.03937025725447755,0.0034671795017867813,0.0018713771849314348,0.0005773508800702927,0.0011651661193602483
5949.7206703910615,0.8996478138223328,0.10035218617766717,0.46184570257672797,0.07145468936103462,0.04584493736888412,0.022168054021326048,0.04515312750647687,0.003955212122974947,0.0015953573627850081,0.00036903026020852,0.001545858188347868
6033.519553072626,0.9020978909995441,0.09790210900045593,0.5003370537413987,0.06346700627766552,0.04706594250829079,0.029162356052987257,0.03842620328743119,0.0030999838690473043,0.0016855428614367483,0.000641634942276951,0.0011088127094269304
6117.31843575419,0.904481256249718,0.09551874375028202,0.5512979061939332,0.05627599583136342,0.04175700467225196,0.025294108184973255,0.03488858895954122,0.0024188836919311323,0.0013180478755927699,0.0004797926984964476,0.0009106663664933069
6201.117318435755,0.9067953256378161,0.09320467436218394,0.530535276571529,0.055647674625460566,0.040391283512002996,0.024015244313423934,0.03776121518007089,0.0023617309687194404,0.0012292521162433837,0.0004308063558590193,0.001070306226734707
6284.916201117318,0.9090424718343605,0.09095752816563951,0.4093890503454227,0.06350560048097756,0.04393810767950416,0.026240069429545834,0.03906772932830518,0.003100996184930851,0.0014631813150424058,0.0005174694200781507,0.0011480163205351275
6368.715083798883,0.9112239135702008,0.08877608642979917,0.3607312490000616,0.06628567249207175,0.039975206120927156,0.0197105961950735,0.04026123226552385,0.00338621636163436,0.0012060701956765573,0.0002906125446668204,0.0012239809339803349
6452.513966480447,0.9133414258651682,0.0866585741348318,0.4260930986039162,0.0580801286612191,0.03897607971379462,0.022441355062423167,0.03724283101994149,0.002578772066151518,0.0011439997095585653,0.00037617555338124526,0.00104171601562224
6536.312849162012,0.9154015262173356,0.08459847378266439,0.4641612623706388,0.04998752127065966,0.040813569325270034,0.023191125002142605,0.03080797144211662,0.001898723558383805,0.0012579851551807973,0.0004028244186995147,0.0007065283569164445
6620.111731843575,0.9174030933841174,0.08259690661588259,0.46344436416548684,0.05101305546184253,0.035846086304563395,0.02380516449394528,0.030762478071328737,0.0019765568004952794,0.000965383193605061,0.00042325259949670417,0.0007053568489546781
6703.91061452514,0.9193502842068823,0.08064971579311775,0.35960205980917515,0.05721425593935102,0.03609091233373523,0.026746628821772044,0.03255058890472134,0.002500947723124214,0.000980091091374596,0.0005358620057247375,0.0007924512415513466
6787.709497206704,0.9212415199999507,0.07875848000004926,0.3420289382514432,0.05611480688459173,0.03946954240669164,0.023487670704047853,0.031064756111432158,0.002406455915508825,0.0011776556423679252,0.0004141976780765229,0.0007195105303377146
6871.508379888269,0.9230782099734698,0.07692179002653021,0.40421671739016407,0.04915000001944033,0.034653387546574654,0.023468866076171366,0.027917661719508824,0.0018324829022295219,0.0009020777078781487,0.0004116077114355806,0.0005791522023907691
6955.307262569833,0.9248656665537556,0.07513433344624443,0.4199020094673136,0.04452217381473703,0.033897454279746414,0.02155940730720037,0.024335505421452255,0.0014987776724825024,0.0008631082129499632,0.00034727569557745823,0.0004381234425350227
7039.106145251397,0.9266036091773082,0.07339639082269178,0.3834338400479158,0.04570424219341056,0.03562852478887065,0.020991063028190267,0.02486791278681065,0.0015821486965622257,0.000955602162609898,0.00032967239206147523,0.00045768381302029943
7122.905027932961,0.9282958919021636,0.07170410809783645,0.31326246991717,0.050756849399010255,0.03302197988312585,0.02101876492032576,0.02908820098402185,0.0019558642077244053,0.0008174248981774804,0.0003293607253702349,0.0006301271679273558
7206.703910614526,0.9299418947097242,0.07005810529027579,0.3378534395976349,0.04948095260189374,0.03286606014182152,0.016786690884358378,0.026583739697858835,0.0018577894096673425,0.0008106910075462142,0.00021015256269183116,0.0005247175767698962
7290.50279329609,0.9315429173505275,0.06845708264947248,0.3556343241668247,0.04388427013790577,0.03157833165474347,0.01902470033930802,0.023531209466078767,0.0014543632239639142,0.000747272108829161,0.00026980814151541935,0.00040946996532454467
7374.301675977654,0.9331026929068204,0.06689730709317965,0.358002918028,0.0430069245530269,0.029035251690574942,0.0163853274187782,0.02496869503331782,0.0013934971488680926,0.0006288856846678095,0.00019915405697365715,0.0004620051594008082
7458.100558659218,0.9346221330121073,0.06537786698789272,0.31581076407311803,0.04620364270571307,0.030230661909261342,0.01654687287312996,0.025660962965353012,0.0016137147517156225,0.0006832473662115156,0.0002035269756659514,0.0004885140410744839
7541.899441340783,0.936102688571712,0.06389731142828803,0.2679197764293755,0.04788557340353684,0.02870801806390006,0.017601867794811828,0.026714239187007317,0.0017353445896735877,0.0006149891571974193,0.0002300680516753183,0.000530670585331702
